time_sec,left_shoulder_pan_joint_desired_pos,left_shoulder_pan_joint_desired_vel,left_shoulder_pan_joint_actual_pos,left_shoulder_pan_joint_actual_vel,left_shoulder_pan_joint_error_pos,left_shoulder_pan_joint_error_vel,left_shoulder_lift_joint_desired_pos,left_shoulder_lift_joint_desired_vel,left_shoulder_lift_joint_actual_pos,left_shoulder_lift_joint_actual_vel,left_shoulder_lift_joint_error_pos,left_shoulder_lift_joint_error_vel,left_elbow_joint_desired_pos,left_elbow_joint_desired_vel,left_elbow_joint_actual_pos,left_elbow_joint_actual_vel,left_elbow_joint_error_pos,left_elbow_joint_error_vel,left_wrist_1_joint_desired_pos,left_wrist_1_joint_desired_vel,left_wrist_1_joint_actual_pos,left_wrist_1_joint_actual_vel,left_wrist_1_joint_error_pos,left_wrist_1_joint_error_vel,left_wrist_2_joint_desired_pos,left_wrist_2_joint_desired_vel,left_wrist_2_joint_actual_pos,left_wrist_2_joint_actual_vel,left_wrist_2_joint_error_pos,left_wrist_2_joint_error_vel,left_wrist_3_joint_desired_pos,left_wrist_3_joint_desired_vel,left_wrist_3_joint_actual_pos,left_wrist_3_joint_actual_vel,left_wrist_3_joint_error_pos,left_wrist_3_joint_error_vel
1.264,-0.605103,0,-0.608363,0.0166073,0.00326044,0,-1.75987,0,-1.75989,-3.86519e-05,1.76722e-05,0,2.31829,0,2.32121,-0.0149449,-0.00292255,0,-1.55997,0,-1.55995,-0.000168387,-1.71928e-05,0,-3.82614,0,-3.82807,0.00974459,0.00192962,0,3.31265,0,3.31674,-0.0207624,-0.00408978,0
1.274,-0.605103,0,-0.608202,0.0157867,0.00309933,0,-1.75987,0,-1.75989,-3.05254e-05,1.80093e-05,0,2.31829,0,2.32107,-0.0142035,-0.00277758,0,-1.55997,0,-1.55996,-0.000156156,-1.5583e-05,0,-3.82614,0,-3.82797,0.00926709,0.00183506,0,3.31265,0,3.31654,-0.0197398,-0.00388834,0
1.284,-0.605103,0,-0.608049,0.0150066,0.00294617,0,-1.75987,0,-1.75989,-2.31078e-05,1.82695e-05,0,2.31829,0,2.32093,-0.0134989,-0.0026398,0,-1.55997,0,-1.55996,-0.000144725,-1.40906e-05,0,-3.82614,0,-3.82788,0.00881299,0.00174513,0,3.31265,0,3.31635,-0.0187675,-0.00369681,0
1.294,-0.605103,0,-0.607903,0.014265,0.00280059,0,-1.75987,0,-1.75989,-1.63492e-05,1.84595e-05,0,2.31829,0,2.3208,-0.0128293,-0.00250886,0,-1.55997,0,-1.55996,-0.000134044,-1.2708e-05,0,-3.82614,0,-3.8278,0.00838113,0.00165961,0,3.31265,0,3.31616,-0.017843,-0.00351472,0
1.304,-0.605103,0,-0.607765,0.0135601,0.00266219,0,-1.75987,0,-1.75989,-1.02027e-05,1.85857e-05,0,2.31829,0,2.32067,-0.0121929,-0.00238441,0,-1.55997,0,-1.55996,-0.000124067,-1.1428e-05,0,-3.82614,0,-3.82771,0.00797044,0.00157828,0,3.31265,0,3.31599,-0.0169642,-0.0033416,0
1.314,-0.605103,0,-0.607633,0.0128901,0.00253064,0,-1.75987,0,-1.75989,-4.62439e-06,1.86538e-05,0,2.31829,0,2.32056,-0.011588,-0.00226614,0,-1.55997,0,-1.55996,-0.00011475,-1.02437e-05,0,-3.82614,0,-3.82764,0.00757987,0.00150093,0,3.31265,0,3.31583,-0.0161286,-0.00317701,0
1.324,-0.605103,0,-0.607508,0.0122531,0.00240559,0,-1.75987,0,-1.75989,4.26648e-07,1.86693e-05,0,2.31829,0,2.32044,-0.0110132,-0.00215373,0,-1.55997,0,-1.55996,-0.000106053,-9.1489e-06,0,-3.82614,0,-3.82756,0.00720844,0.00142738,0,3.31265,0,3.31567,-0.0153341,-0.00302052,0
1.334,-0.605103,0,-0.60739,0.0116476,0.00228671,0,-1.75987,0,-1.75989,4.98883e-06,1.86373e-05,0,2.31829,0,2.32034,-0.0104668,-0.0020469,0,-1.55997,0,-1.55996,-9.79359e-05,-8.13753e-06,0,-3.82614,0,-3.82749,0.0068552,0.00135743,0,3.31265,0,3.31552,-0.0145788,-0.00287174,0
1.344,-0.605103,0,-0.607277,0.0110721,0.00217371,0,-1.75987,0,-1.75989,9.09804e-06,1.85624e-05,0,2.31829,0,2.32023,-0.00994763,-0.00194537,0,-1.55997,0,-1.55996,-9.03636e-05,-7.20402e-06,0,-3.82614,0,-3.82743,0.00651928,0.0012909,0,3.31265,0,3.31538,-0.0138607,-0.00273029,0
1.354,-0.605103,0,-0.607169,0.0105249,0.0020663,0,-1.75987,0,-1.75989,1.27878e-05,1.8449e-05,0,2.31829,0,2.32014,-0.00945417,-0.00184887,0,-1.55997,0,-1.55997,-8.33018e-05,-6.34315e-06,0,-3.82614,0,-3.82736,0.00619981,0.00122764,0,3.31265,0,3.31524,-0.013178,-0.00259581,0
1.364,-0.605103,0,-0.607067,0.0100048,0.00196419,0,-1.75987,0,-1.75989,1.60896e-05,1.8301e-05,0,2.31829,0,2.32005,-0.00898519,-0.00175716,0,-1.55997,0,-1.55997,-7.67185e-05,-5.55001e-06,0,-3.82614,0,-3.8273,0.005896,0.00116748,0,3.31265,0,3.31512,-0.0125289,-0.00246795,0
1.374,-0.605103,0,-0.60697,0.00951045,0.00186713,0,-1.75987,0,-1.75989,1.90326e-05,1.81222e-05,0,2.31829,0,2.31996,-0.00853947,-0.00167,0,-1.55997,0,-1.55997,-7.05835e-05,-4.81998e-06,0,-3.82614,0,-3.82725,0.00560708,0.00111026,0,3.31265,0,3.31499,-0.0119118,-0.00234639,0
1.384,-0.605103,0,-0.606878,0.00904049,0.00177486,0,-1.75987,0,-1.75989,2.16442e-05,1.79159e-05,0,2.31829,0,2.31988,-0.00811587,-0.00158717,0,-1.55997,0,-1.55997,-6.48686e-05,-4.14876e-06,0,-3.82614,0,-3.82719,0.00533231,0.00105585,0,3.31265,0,3.31488,-0.0113251,-0.00223081,0
1.394,-0.605103,0,-0.60679,0.00859375,0.00168716,0,-1.75987,0,-1.75989,2.395e-05,1.76854e-05,0,2.31829,0,2.3198,-0.00771328,-0.00150844,0,-1.55997,0,-1.55997,-5.95471e-05,-3.53231e-06,0,-3.82614,0,-3.82714,0.00507101,0.00100411,0,3.31265,0,3.31477,-0.0107672,-0.00212093,0
1.404,-0.605103,0,-0.606707,0.00816908,0.00160378,0,-1.75987,0,-1.75989,2.59738e-05,1.74336e-05,0,2.31829,0,2.31972,-0.00733066,-0.00143362,0,-1.55997,0,-1.55997,-5.45942e-05,-2.96684e-06,0,-3.82614,0,-3.82709,0.00482251,0.000954896,0,3.31265,0,3.31466,-0.0102369,-0.00201646,0
1.414,-0.605103,0,-0.606627,0.0077654,0.00152453,0,-1.75987,0,-1.75989,2.77378e-05,1.7163e-05,0,2.31829,0,2.31965,-0.00696703,-0.00136251,0,-1.55997,0,-1.55997,-4.99863e-05,-2.44881e-06,0,-3.82614,0,-3.82704,0.00458618,0.000908099,0,3.31265,0,3.31457,-0.00973266,-0.00191714,0
1.424,-0.605103,0,-0.606552,0.00738167,0.00144919,0,-1.75987,0,-1.75989,2.92628e-05,1.68763e-05,0,2.31829,0,2.31958,-0.00662143,-0.00129493,0,-1.55997,0,-1.55997,-4.57013e-05,-1.97491e-06,0,-3.82614,0,-3.827,0.00436144,0.000863594,0,3.31265,0,3.31447,-0.00925326,-0.00182271,0
1.434,-0.605103,0,-0.60648,0.0070169,0.00137758,0,-1.75987,0,-1.75989,3.05681e-05,1.65757e-05,0,2.31829,0,2.31952,-0.00629298,-0.0012307,0,-1.55997,0,-1.55997,-4.17187e-05,-1.54202e-06,0,-3.82614,0,-3.82696,0.00414771,0.000821271,0,3.31265,0,3.31438,-0.00879748,-0.00173293,0
1.444,-0.605103,0,-0.606412,0.00667015,0.00130951,0,-1.75987,0,-1.75989,3.16717e-05,1.62632e-05,0,2.31829,0,2.31946,-0.00598082,-0.00116965,0,-1.55997,0,-1.55997,-3.80188e-05,-1.14725e-06,0,-3.82614,0,-3.82692,0.00394445,0.000781021,0,3.31265,0,3.3143,-0.00836415,-0.00164757,0
1.454,-0.605103,0,-0.606348,0.00634054,0.0012448,0,-1.75987,0,-1.75989,3.25903e-05,1.59409e-05,0,2.31829,0,2.3194,-0.00568414,-0.00111164,0,-1.55997,0,-1.55997,-3.45835e-05,-7.87882e-07,0,-3.82614,0,-3.82688,0.00375115,0.000742745,0,3.31265,0,3.31421,-0.00795217,-0.00156642,0
1.464,-0.605103,0,-0.606286,0.00602722,0.00118328,0,-1.75987,0,-1.75989,3.33396e-05,1.56103e-05,0,2.31829,0,2.31935,-0.00540219,-0.0010565,0,-1.55997,0,-1.55997,-3.13956e-05,-4.61367e-07,0,-3.82614,0,-3.82684,0.00356733,0.000706343,0,3.31265,0,3.31414,-0.00756047,-0.00148926,0
1.474,-0.605103,0,-0.606228,0.00572937,0.00112481,0,-1.75987,0,-1.75989,3.39341e-05,1.52733e-05,0,2.31829,0,2.31929,-0.00513422,-0.00100409,0,-1.55997,0,-1.55997,-2.84389e-05,-1.6533e-07,0,-3.82614,0,-3.82681,0.00339251,0.000671726,0,3.31265,0,3.31406,-0.00718807,-0.00141591,0
1.484,-0.605103,0,-0.606172,0.00544625,0.00106923,0,-1.75987,0,-1.75989,3.43873e-05,1.49311e-05,0,2.31829,0,2.31924,-0.00487954,-0.00095429,0,-1.55997,0,-1.55997,-2.56985e-05,1.0245e-07,0,-3.82614,0,-3.82678,0.00322626,0.000638805,0,3.31265,0,3.31399,-0.00683402,-0.00134616,0
1.494,-0.605103,0,-0.606119,0.00517712,0.00101639,0,-1.75987,0,-1.75989,3.47117e-05,1.45852e-05,0,2.31829,0,2.3192,-0.0046375,-0.000906957,0,-1.55997,0,-1.55997,-2.31601e-05,3.44048e-07,0,-3.82614,0,-3.82674,0.00306815,0.000607498,0,3.31265,0,3.31393,-0.0064974,-0.00127986,0
1.504,-0.605103,0,-0.606069,0.00492128,0.000966164,0,-1.75987,0,-1.75989,3.4919e-05,1.42367e-05,0,2.31829,0,2.31915,-0.00440746,-0.000861971,0,-1.55997,0,-1.55997,-2.08104e-05,5.61405e-07,0,-3.82614,0,-3.82671,0.00291779,0.000577724,0,3.31265,0,3.31387,-0.00617736,-0.00121682,0
1.514,-0.605103,0,-0.606021,0.00467809,0.00091842,0,-1.75987,0,-1.75989,3.502e-05,1.38868e-05,0,2.31829,0,2.31911,-0.00418884,-0.000819217,0,-1.55997,0,-1.55997,-1.86369e-05,7.56332e-07,0,-3.82614,0,-3.82669,0.0027748,0.00054941,0,3.31265,0,3.31381,-0.00587309,-0.00115688,0
1.524,-0.605103,0,-0.605976,0.00444692,0.000873036,0,-1.75987,0,-1.75989,3.50247e-05,1.35365e-05,0,2.31829,0,2.31907,-0.00398106,-0.000778584,0,-1.55997,0,-1.55997,-1.66279e-05,9.3052e-07,0,-3.82614,0,-3.82666,0.00263882,0.000522483,0,3.31265,0,3.31375,-0.0055838,-0.0010999,0
1.534,-0.605103,0,-0.605933,0.00422717,0.000829894,0,-1.75987,0,-1.75989,3.49424e-05,1.31867e-05,0,2.31829,0,2.31903,-0.00378359,-0.000739966,0,-1.55997,0,-1.55997,-1.47725e-05,1.08555e-06,0,-3.82614,0,-3.82663,0.0025095,0.000496876,0,3.31265,0,3.31369,-0.00530877,-0.00104572,0
1.544,-0.605103,0,-0.605892,0.00401828,0.000788884,0,-1.75987,0,-1.75989,3.47818e-05,1.28382e-05,0,2.31829,0,2.31899,-0.00359591,-0.000703264,0,-1.55997,0,-1.55997,-1.30604e-05,1.22289e-06,0,-3.82614,0,-3.82661,0.00238652,0.000472524,0,3.31265,0,3.31364,-0.00504728,-0.000994213,0
1.554,-0.605103,0,-0.605853,0.00381971,0.000749901,0,-1.75987,0,-1.75989,3.45508e-05,1.24917e-05,0,2.31829,0,2.31896,-0.00341754,-0.000668382,0,-1.55997,0,-1.55997,-1.14818e-05,1.34392e-06,0,-3.82614,0,-3.82659,0.00226956,0.000449365,0,3.31265,0,3.31359,-0.00479867,-0.000945242,0
1.564,-0.605103,0,-0.605816,0.00363095,0.000712844,0,-1.75987,0,-1.75989,3.42567e-05,1.21479e-05,0,2.31829,0,2.31892,-0.00324803,-0.000635231,0,-1.55997,0,-1.55997,-1.00278e-05,1.44992e-06,0,-3.82614,0,-3.82656,0.00215834,0.000427341,0,3.31265,0,3.31355,-0.00456231,-0.000898683,0
1.574,-0.605103,0,-0.60578,0.00345153,0.000677618,0,-1.75987,0,-1.75988,3.39065e-05,1.18074e-05,0,2.31829,0,2.31889,-0.00308692,-0.000603724,0,-1.55997,0,-1.55997,-8.68982e-06,1.54208e-06,0,-3.82614,0,-3.82654,0.00205256,0.000406397,0,3.31265,0,3.3135,-0.00433758,-0.000854417,0
1.584,-0.605103,0,-0.605747,0.00328096,0.000644133,0,-1.75987,0,-1.75988,3.35065e-05,1.14707e-05,0,2.31829,0,2.31886,-0.0029338,-0.00057378,0,-1.55997,0,-1.55997,-7.46001e-06,1.62151e-06,0,-3.82614,0,-3.82652,0.00195197,0.000386479,0,3.31265,0,3.31346,-0.00412393,-0.000812332,0
1.594,-0.605103,0,-0.605715,0.00311883,0.000612303,0,-1.75987,0,-1.75988,3.30623e-05,1.11383e-05,0,2.31829,0,2.31883,-0.00278828,-0.000545321,0,-1.55997,0,-1.55997,-6.3309e-06,1.68926e-06,0,-3.82614,0,-3.8265,0.00185631,0.000367537,0,3.31265,0,3.31342,-0.0039208,-0.000772319,0
1.604,-0.605103,0,-0.605685,0.00296471,0.000582046,0,-1.75987,0,-1.75988,3.25795e-05,1.08105e-05,0,2.31829,0,2.31881,-0.00264997,-0.000518273,0,-1.55997,0,-1.55997,-5.29551e-06,1.74628e-06,0,-3.82614,0,-3.82649,0.00176534,0.000349523,0,3.31265,0,3.31338,-0.00372768,-0.000734278,0
1.614,-0.605103,0,-0.605656,0.0028182,0.000553284,0,-1.75987,0,-1.75988,3.20629e-05,1.04878e-05,0,2.31829,0,2.31878,-0.00251853,-0.000492568,0,-1.55997,0,-1.55997,-4.34733e-06,1.79348e-06,0,-3.82614,0,-3.82647,0.00167882,0.000332393,0,3.31265,0,3.31335,-0.00354407,-0.00069811,0
1.624,-0.605103,0,-0.605629,0.00267894,0.000525943,0,-1.75987,0,-1.75988,3.15171e-05,1.01704e-05,0,2.31829,0,2.31876,-0.00239361,-0.000468137,0,-1.55997,0,-1.55997,-3.48025e-06,1.83169e-06,0,-3.82614,0,-3.82645,0.00159655,0.000316101,0,3.31265,0,3.31331,-0.0033695,-0.000663724,0
1.634,-0.605103,0,-0.605603,0.00254656,0.000499953,0,-1.75987,0,-1.75988,3.09463e-05,9.85867e-06,0,2.31829,0,2.31873,-0.00227488,-0.000444918,0,-1.55997,0,-1.55997,-2.68854e-06,1.86169e-06,0,-3.82614,0,-3.82644,0.0015183,0.000300609,0,3.31265,0,3.31328,-0.00320353,-0.000631031,0
1.644,-0.605103,0,-0.605578,0.00242072,0.000475248,0,-1.75987,0,-1.75988,3.03542e-05,9.55274e-06,0,2.31829,0,2.31871,-0.00216204,-0.000422851,0,-1.55997,0,-1.55997,-1.96688e-06,1.88419e-06,0,-3.82614,0,-3.82642,0.00144389,0.000285875,0,3.31265,0,3.31325,-0.00304574,-0.000599949,0
1.654,-0.605103,0,-0.605555,0.00230109,0.000451763,0,-1.75987,0,-1.75988,2.97445e-05,9.25284e-06,0,2.31829,0,2.31869,-0.0020548,-0.000401878,0,-1.55997,0,-1.55997,-1.31024e-06,1.89987e-06,0,-3.82614,0,-3.82641,0.00137313,0.000271863,0,3.31265,0,3.31322,-0.00289572,-0.000570398,0
1.664,-0.605103,0,-0.605532,0.00218738,0.000429439,0,-1.75987,0,-1.75988,2.91203e-05,8.95913e-06,0,2.31829,0,2.31867,-0.00195288,-0.000381946,0,-1.55997,0,-1.55997,-7.13951e-07,1.90934e-06,0,-3.82614,0,-3.8264,0.00130583,0.000258539,0,3.31265,0,3.31319,-0.00275309,-0.000542302,0
1.674,-0.605103,0,-0.605511,0.00207929,0.000408218,0,-1.75987,0,-1.75988,2.84846e-05,8.67174e-06,0,2.31829,0,2.31865,-0.00185602,-0.000363002,0,-1.55997,0,-1.55997,-1.73644e-07,1.9132e-06,0,-3.82614,0,-3.82638,0.00124183,0.000245867,0,3.31265,0,3.31316,-0.00261748,-0.000515591,0
1.684,-0.605103,0,-0.605491,0.00197654,0.000388046,0,-1.75987,0,-1.75988,2.78401e-05,8.39075e-06,0,2.31829,0,2.31863,-0.00176396,-0.000344998,0,-1.55997,0,-1.55997,3.14773e-07,1.91196e-06,0,-3.82614,0,-3.82637,0.00118097,0.000233816,0,3.31265,0,3.31314,-0.00248855,-0.000490195,0
1.694,-0.605103,0,-0.605472,0.00187887,0.000368871,0,-1.75987,0,-1.75988,2.71891e-05,8.11625e-06,0,2.31829,0,2.31862,-0.00167647,-0.000327887,0,-1.55997,0,-1.55997,7.55122e-07,1.90614e-06,0,-3.82614,0,-3.82636,0.00112309,0.000222356,0,3.31265,0,3.31311,-0.00236598,-0.00046605,0
1.704,-0.605103,0,-0.605453,0.00178602,0.000350643,0,-1.75987,0,-1.75988,2.6534e-05,7.84829e-06,0,2.31829,0,2.3186,-0.00159331,-0.000311625,0,-1.55997,0,-1.55997,1.15097e-06,1.89618e-06,0,-3.82614,0,-3.82635,0.00106805,0.000211458,0,3.31265,0,3.31309,-0.00224944,-0.000443094,0
1.714,-0.605103,0,-0.605436,0.00169776,0.000333316,0,-1.75987,0,-1.75988,2.58768e-05,7.58689e-06,0,2.31829,0,2.31859,-0.00151428,-0.000296169,0,-1.55997,0,-1.55997,1.50565e-06,1.88251e-06,0,-3.82614,0,-3.82634,0.00101571,0.000201093,0,3.31265,0,3.31307,-0.00213864,-0.000421269,0
1.724,-0.605103,0,-0.60542,0.00161386,0.000316845,0,-1.75987,0,-1.75988,2.52193e-05,7.33207e-06,0,2.31829,0,2.31857,-0.00143918,-0.00028148,0,-1.55997,0,-1.55997,1.82228e-06,1.86552e-06,0,-3.82614,0,-3.82633,0.000965926,0.000191237,0,3.31265,0,3.31305,-0.0020333,-0.000400519,0
1.734,-0.605103,0,-0.605404,0.00153411,0.000301188,0,-1.75987,0,-1.75988,2.45631e-05,7.08381e-06,0,2.31829,0,2.31856,-0.00136779,-0.000267519,0,-1.55997,0,-1.55997,2.10376e-06,1.84558e-06,0,-3.82614,0,-3.82632,0.000918585,0.000181864,0,3.31265,0,3.31303,-0.00193314,-0.000380791,0
1.744,-0.605103,0,-0.605389,0.0014583,0.000286305,0,-1.75987,0,-1.75988,2.39098e-05,6.84211e-06,0,2.31829,0,2.31854,-0.00129995,-0.000254251,0,-1.55997,0,-1.55997,2.35279e-06,1.82303e-06,0,-3.82614,0,-3.82631,0.000873565,0.00017295,0,3.31265,0,3.31301,-0.00183793,-0.000362034,0
1.754,-0.605103,0,-0.605375,0.00138624,0.000272157,0,-1.75987,0,-1.75988,2.32607e-05,6.60691e-06,0,2.31829,0,2.31853,-0.00123547,-0.000241641,0,-1.55997,0,-1.55997,2.57192e-06,1.79816e-06,0,-3.82614,0,-3.8263,0.000830751,0.000164473,0,3.31265,0,3.31299,-0.0017474,-0.000344202,0
1.764,-0.605103,0,-0.605362,0.00131774,0.000258708,0,-1.75987,0,-1.75988,2.26169e-05,6.37817e-06,0,2.31829,0,2.31852,-0.00117419,-0.000229657,0,-1.55997,0,-1.55997,2.76349e-06,1.77127e-06,0,-3.82614,0,-3.82629,0.000790035,0.000156411,0,3.31265,0,3.31298,-0.00166133,-0.000327248,0
1.774,-0.605103,0,-0.605349,0.00125262,0.000245924,0,-1.75987,0,-1.75988,2.19797e-05,6.15583e-06,0,2.31829,0,2.31851,-0.00111596,-0.000218266,0,-1.55997,0,-1.55997,2.92969e-06,1.74262e-06,0,-3.82614,0,-3.82629,0.000751314,0.000148745,0,3.31265,0,3.31296,-0.0015795,-0.000311129,0
1.784,-0.605103,0,-0.605337,0.00119072,0.000233772,0,-1.75987,0,-1.75988,2.13498e-05,5.93982e-06,0,2.31829,0,2.3185,-0.00106061,-0.000207441,0,-1.55997,0,-1.55997,3.07258e-06,1.71245e-06,0,-3.82614,0,-3.82628,0.000714492,0.000141454,0,3.31265,0,3.31294,-0.0015017,-0.000295804,0
1.794,-0.605103,0,-0.605325,0.00113188,0.00022222,0,-1.75987,0,-1.75988,2.07281e-05,5.73005e-06,0,2.31829,0,2.31849,-0.001008,-0.000197153,0,-1.55997,0,-1.55997,3.19407e-06,1.68098e-06,0,-3.82614,0,-3.82627,0.000679473,0.00013452,0,3.31265,0,3.31293,-0.00142773,-0.000281234,0
1.804,-0.605103,0,-0.605314,0.00107595,0.000211239,0,-1.75987,0,-1.75988,2.01155e-05,5.52646e-06,0,2.31829,0,2.31848,-0.000958005,-0.000187375,0,-1.55997,0,-1.55997,3.29592e-06,1.64841e-06,0,-3.82614,0,-3.82626,0.000646171,0.000127927,0,3.31265,0,3.31292,-0.0013574,-0.000267381,0
