time_sec,left_shoulder_pan_joint_desired_pos,left_shoulder_pan_joint_desired_vel,left_shoulder_pan_joint_actual_pos,left_shoulder_pan_joint_actual_vel,left_shoulder_pan_joint_error_pos,left_shoulder_pan_joint_error_vel,left_shoulder_lift_joint_desired_pos,left_shoulder_lift_joint_desired_vel,left_shoulder_lift_joint_actual_pos,left_shoulder_lift_joint_actual_vel,left_shoulder_lift_joint_error_pos,left_shoulder_lift_joint_error_vel,left_elbow_joint_desired_pos,left_elbow_joint_desired_vel,left_elbow_joint_actual_pos,left_elbow_joint_actual_vel,left_elbow_joint_error_pos,left_elbow_joint_error_vel,left_wrist_1_joint_desired_pos,left_wrist_1_joint_desired_vel,left_wrist_1_joint_actual_pos,left_wrist_1_joint_actual_vel,left_wrist_1_joint_error_pos,left_wrist_1_joint_error_vel,left_wrist_2_joint_desired_pos,left_wrist_2_joint_desired_vel,left_wrist_2_joint_actual_pos,left_wrist_2_joint_actual_vel,left_wrist_2_joint_error_pos,left_wrist_2_joint_error_vel,left_wrist_3_joint_desired_pos,left_wrist_3_joint_desired_vel,left_wrist_3_joint_actual_pos,left_wrist_3_joint_actual_vel,left_wrist_3_joint_error_pos,left_wrist_3_joint_error_vel
0,-0.735112,-2.32337e-17,-0.734828,-0.0014458,-0.000284025,0,-1.75428,3.35308e-18,-1.75431,0.000150851,2.75403e-05,0,2.433,1.81885e-17,2.43278,0.00113976,0.000222959,0,-1.56195,-2.27027e-18,-1.56192,-0.000138349,-2.84824e-05,0,-3.90301,-1.4508e-17,-3.90283,-0.000914214,-0.000180858,0,3.47112,2.79873e-17,3.47077,0.0017635,0.000347374,0
0.01,-0.735112,-2.32337e-17,-0.734848,-0.00134683,-0.000264583,0,-1.75428,3.35308e-18,-1.7543,0.000139815,2.55176e-05,0,2.433,1.81885e-17,2.4328,0.00106142,0.000207636,0,-1.56195,-2.27027e-18,-1.56192,-0.000129319,-2.66185e-05,0,-3.90301,-1.4508e-17,-3.90285,-0.000852059,-0.000168561,0,3.47112,2.79873e-17,3.4708,0.0016431,0.000323658,0
0.032,-0.735112,-2.32337e-17,-0.734866,-0.00125464,-0.000246473,0,-1.75428,3.35308e-18,-1.7543,0.000129583,2.36429e-05,0,2.433,1.81885e-17,2.43281,0.000988469,0.000193365,0,-1.56195,-2.27027e-18,-1.56192,-0.000120877,-2.48762e-05,0,-3.90301,-1.4508e-17,-3.90286,-0.000794129,-0.0001571,0,3.47112,2.79873e-17,3.47082,0.00153092,0.000301561,0
0.044,-0.735112,-2.32337e-17,-0.734883,-0.00116876,-0.000229602,0,-1.75428,3.35308e-18,-1.7543,0.000120098,2.19055e-05,0,2.433,1.81885e-17,2.43282,0.00092053,0.000180076,0,-1.56195,-2.27027e-18,-1.56192,-0.000112985,-2.32476e-05,0,-3.90301,-1.4508e-17,-3.90287,-0.000740138,-0.000146419,0,3.47112,2.79873e-17,3.47084,0.0014264,0.000280972,0
0.058,-0.735112,-2.32337e-17,-0.734896,-0.00109984,-0.000216063,0,-1.75428,3.35308e-18,-1.7543,0.000112521,2.05178e-05,0,2.433,1.81885e-17,2.43283,0.000866026,0.000169414,0,-1.56195,-2.27027e-18,-1.56193,-0.00010663,-2.19367e-05,0,-3.90301,-1.4508e-17,-3.90288,-0.000696791,-0.000137843,0,3.47112,2.79873e-17,3.47085,0.00134251,0.000264448,0
0.068,-0.735112,-2.32337e-17,-0.734919,-0.00098387,-0.000193282,0,-1.75428,3.35308e-18,-1.7543,9.98445e-05,1.81972e-05,0,2.433,1.81885e-17,2.43285,0.000774346,0.000151481,0,-1.56195,-2.27027e-18,-1.56193,-9.58911e-05,-1.97217e-05,0,-3.90301,-1.4508e-17,-3.90289,-0.000623807,-0.000123404,0,3.47112,2.79873e-17,3.47088,0.00120132,0.000236635,0
0.08,-0.735112,-2.32337e-17,-0.734923,-0.000964138,-0.000189406,0,-1.75428,3.35308e-18,-1.7543,9.76976e-05,1.78043e-05,0,2.433,1.81885e-17,2.43285,0.000758752,0.00014843,0,-1.56195,-2.27027e-18,-1.56193,-9.40578e-05,-1.93437e-05,0,-3.90301,-1.4508e-17,-3.90289,-0.000611383,-0.000120946,0,3.47112,2.79873e-17,3.47089,0.00117729,0.000231902,0
0.09,-0.735112,-2.32337e-17,-0.73493,-0.000925854,-0.000181885,0,-1.75428,3.35308e-18,-1.7543,9.35408e-05,1.70436e-05,0,2.433,1.81885e-17,2.43286,0.000728498,0.000142512,0,-1.56195,-2.27027e-18,-1.56193,-9.04953e-05,-1.86091e-05,0,-3.90301,-1.4508e-17,-3.9029,-0.000587273,-0.000116176,0,3.47112,2.79873e-17,3.4709,0.00113067,0.000222718,0
0.1,-0.735112,-2.32337e-17,-0.734943,-0.000862479,-0.000169435,0,-1.75428,3.35308e-18,-1.75429,8.6686e-05,1.57895e-05,0,2.433,1.81885e-17,2.43287,0.000678428,0.000132718,0,-1.56195,-2.27027e-18,-1.56193,-8.45817e-05,-1.739e-05,0,-3.90301,-1.4508e-17,-3.90291,-0.000547345,-0.000108277,0,3.47112,2.79873e-17,3.47091,0.00105347,0.000207513,0
0.11,-0.735112,-2.32337e-17,-0.734948,-0.000836664,-0.000164364,0,-1.75428,3.35308e-18,-1.75429,8.39036e-05,1.52805e-05,0,2.433,1.81885e-17,2.43287,0.000658038,0.000128729,0,-1.56195,-2.27027e-18,-1.56193,-8.21667e-05,-1.68922e-05,0,-3.90301,-1.4508e-17,-3.90291,-0.000531075,-0.000105058,0,3.47112,2.79873e-17,3.47092,0.00102202,0.000201318,0
0.126,-0.735112,-2.32337e-17,-0.734962,-0.000763763,-0.000150043,0,-1.75428,3.35308e-18,-1.75429,7.60792e-05,1.38496e-05,0,2.433,1.81885e-17,2.43289,0.00060047,0.000117468,0,-1.56195,-2.27027e-18,-1.56193,-7.53267e-05,-1.54824e-05,0,-3.90301,-1.4508e-17,-3.90292,-0.000485109,-9.5965e-05,0,3.47112,2.79873e-17,3.47093,0.000933202,0.000183822,0
0.136,-0.735112,-2.32337e-17,-0.734968,-0.000733436,-0.000144085,0,-1.75428,3.35308e-18,-1.75429,7.28392e-05,1.32573e-05,0,2.433,1.81885e-17,2.43289,0.000576528,0.000112784,0,-1.56195,-2.27027e-18,-1.56193,-7.24719e-05,-1.48942e-05,0,-3.90301,-1.4508e-17,-3.90292,-0.000465978,-9.21802e-05,0,3.47112,2.79873e-17,3.47094,0.000896244,0.000176542,0
0.15,-0.734808,0.00137928,-0.734979,-0.000676347,0.000171785,0,-1.75431,-0.000184615,-1.75429,6.67659e-05,-1.76326e-05,0,2.43276,-0.00111927,2.4329,0.00053147,-0.00013532,0,-1.56192,0.000162912,-1.56193,-6.70818e-05,1.67343e-05,0,-3.90282,0.000863636,-3.90293,-0.00042995,0.000108831,0,3.47075,-0.00157089,3.47096,0.000826662,-0.000209471,0
0.16,-0.734788,0.00551712,-0.734976,0.000820881,0.000188063,0,-1.75431,-0.000738459,-1.75429,0.000102866,-2.11828e-05,0,2.43275,-0.00447708,2.4329,-0.000560759,-0.000149202,0,-1.56191,0.000651649,-1.56193,0.00020108,1.78399e-05,0,-3.90281,0.00345454,-3.90293,0.000631766,0.000118018,0,3.47072,-0.00628356,3.47095,-0.0010754,-0.000227049,0
0.17,-0.734734,0.0123369,-0.734963,0.000889529,0.00022928,0,-1.75432,-0.00165127,-1.75429,-9.22815e-05,-2.7801e-05,0,2.4327,-0.0100112,2.43289,-0.00070322,-0.000183237,0,-1.56191,0.00145716,-1.56193,8.70229e-05,2.25522e-05,0,-3.90277,0.00772474,-3.90292,0.000558016,0.000143493,0,3.47066,-0.0140507,3.47094,-0.00107432,-0.000272891,0
0.182,-0.734603,0.012729,-0.734948,0.00157854,0.000345656,0,-1.75434,-0.00170376,-1.75429,-0.000154363,-4.43859e-05,0,2.4326,-0.0103295,2.43288,-0.0012489,-0.000278208,0,-1.56189,0.00150348,-1.56193,0.000187154,3.59608e-05,0,-3.90269,0.00797029,-3.90291,0.00100199,0.000215821,0,3.47051,-0.0144974,3.47092,-0.00186477,-0.000404479,0
0.192,-0.734444,0.0175454,-0.73493,0.00150168,0.000485937,0,-1.75436,-0.00234842,-1.75429,-0.000197295,-6.33719e-05,0,2.43247,-0.0142379,2.43286,-0.00121047,-0.000392213,0,-1.56187,0.00207235,-1.56193,0.000149924,5.27813e-05,0,-3.90259,0.010986,-3.9029,0.000932491,0.000303698,0,3.47033,-0.0199828,3.4709,-0.00175873,-0.00056361,0
0.202,-0.734238,0.0223617,-0.734898,0.00331563,0.000660384,0,-1.75438,-0.00299308,-1.7543,-0.000325109,-8.8945e-05,0,2.4323,-0.0181463,2.43284,-0.0026324,-0.000534866,0,-1.56185,0.00264123,-1.56192,0.000428361,7.22028e-05,0,-3.90246,0.0140018,-3.90287,0.00211097,0.000411558,0,3.4701,-0.0254682,3.47086,-0.00385256,-0.000760829,0
0.216,-0.733899,0.0216354,-0.734838,0.00432734,0.000938753,0,-1.75443,-0.00289587,-1.7543,-0.000566798,-0.000128008,0,2.43203,-0.0175569,2.43279,-0.00350236,-0.000761643,0,-1.56181,0.00255544,-1.56191,0.000486541,0.000104369,0,-3.90225,0.013547,-3.90284,0.00269432,0.000585029,0,3.46971,-0.024641,3.47079,-0.00496665,-0.0010766,0
0.226,-0.733585,0.0250472,-0.734791,0.006052,0.00120617,0,-1.75447,-0.00335253,-1.75431,-0.000662644,-0.000165653,0,2.43177,-0.0203255,2.43275,-0.00484001,-0.000979547,0,-1.56177,0.00295842,-1.56191,0.00077311,0.000134928,0,-3.90205,0.0156833,-3.90281,0.00384226,0.000751294,0,3.46935,-0.0285268,3.47073,-0.00697574,-0.00137998,0
0.236,-0.733224,0.028459,-0.73472,0.00577423,0.00149655,0,-1.75452,-0.0038092,-1.75432,-0.00081421,-0.000204622,0,2.43148,-0.0230941,2.43269,-0.00470044,-0.00121527,0,-1.56173,0.0033614,-1.5619,0.000629497,0.000169537,0,-3.90183,0.0178196,-3.90276,0.00357776,0.000933348,0,3.46894,-0.0324125,3.47065,-0.00659383,-0.00171032,0
0.248,-0.732739,0.0462023,-0.734614,0.00910125,0.0018741,0,-1.75459,-0.00618411,-1.75433,-0.00112694,-0.000259114,0,2.43109,-0.0374926,2.43261,-0.00734431,-0.00152352,0,-1.56167,0.00545714,-1.56188,0.00109139,0.000211829,0,-3.90152,0.0289296,-3.90269,0.00569953,0.00116733,0,3.46839,-0.0526207,3.47053,-0.0104093,-0.00213815,0
0.26,-0.732147,0.0809656,-0.73448,0.0111772,0.00233327,0,-1.75466,-0.0108371,-1.75434,-0.00147559,-0.000323318,0,2.4306,-0.0657026,2.4325,-0.00906121,-0.00189741,0,-1.5616,0.00956317,-1.56187,0.00129614,0.000264626,0,-3.90115,0.0506966,-3.90261,0.00696634,0.00145338,0,3.46772,-0.0922134,3.47038,-0.0127482,-0.00265962,0
0.27,-0.731624,0.088591,-0.734344,0.0137637,0.00271957,0,-1.75473,-0.0118578,-1.75436,-0.00175423,-0.00037792,0,2.43018,-0.0718905,2.43239,-0.0111298,-0.00221224,0,-1.56154,0.0104638,-1.56185,0.001641,0.000308596,0,-3.90083,0.0554713,-3.90252,0.00861345,0.00169354,0,3.46712,-0.100898,3.47022,-0.0157113,-0.00309801,0
0.282,-0.730901,0.0608923,-0.734186,0.0158639,0.00328499,0,-1.75483,-0.00815036,-1.75438,-0.00207728,-0.000456096,0,2.42959,-0.0494134,2.43227,-0.0128539,-0.00267223,0,-1.56146,0.00719224,-1.56183,0.00186349,0.00037402,0,-3.90037,0.0381277,-3.90242,0.00990482,0.00204621,0,3.4663,-0.0693515,3.47004,-0.0180853,-0.00374068,0
0.292,-0.730272,0.0657087,-0.734031,0.0151445,0.00375923,0,-1.75492,-0.00879502,-1.7544,-0.00218301,-0.000518537,0,2.42908,-0.0533218,2.43214,-0.0123585,-0.0030566,0,-1.56138,0.00776112,-1.56181,0.00166783,0.000430977,0,-3.89998,0.0411435,-3.90232,0.0093759,0.00234406,0,3.46558,-0.074837,3.46986,-0.0172081,-0.00428107,0
0.302,-0.729596,0.070525,-0.733884,0.0144035,0.00428789,0,-1.75501,-0.00943968,-1.75442,-0.00210491,-0.000587562,0,2.42853,-0.0572302,2.43202,-0.0117645,-0.00348485,0,-1.5613,0.00832999,-1.5618,0.00157307,0.000494698,0,-3.89956,0.0441592,-3.90223,0.00891062,0.00267617,0,3.46481,-0.0803224,3.46969,-0.0163605,-0.00488362,0
0.312,-0.728874,0.0753413,-0.733653,0.0240743,0.00477896,0,-1.7551,-0.0100843,-1.75444,-0.0027278,-0.000663825,0,2.42795,-0.0611386,2.43184,-0.0193206,-0.00388824,0,-1.56122,0.00889887,-1.56176,0.00308147,0.000545863,0,-3.8991,0.047175,-3.90208,0.0152134,0.00297668,0,3.46399,-0.0858078,3.46943,-0.0275514,-0.0054378,0
0.322,-0.728104,0.0801577,-0.733385,0.0267666,0.00528087,0,-1.75521,-0.010729,-1.75447,-0.00351918,-0.000735403,0,2.42732,-0.065047,2.43162,-0.0217018,-0.00429747,0,-1.56113,0.00946774,-1.56173,0.0031475,0.000602759,0,-3.89862,0.0501907,-3.90191,0.0167027,0.00328893,0,3.46311,-0.0912932,3.46912,-0.0304798,-0.0060077,0
0.332,-0.727287,0.084974,-0.73309,0.0294307,0.00580265,0,-1.75532,-0.0113737,-1.75451,-0.00396011,-0.000807999,0,2.42666,-0.0689554,2.43138,-0.0238985,-0.00472211,0,-1.56103,0.0100366,-1.56169,0.00341798,0.000662859,0,-3.89811,0.0532065,-3.90173,0.0183391,0.00361416,0,3.46218,-0.0967787,3.46878,-0.0334888,-0.00660064,0
0.342,-0.726424,0.0897903,-0.732767,0.0321806,0.00634364,0,-1.75543,-0.0120183,-1.75455,-0.00435274,-0.000882922,0,2.42596,-0.0728638,2.43112,-0.026141,-0.00516225,0,-1.56093,0.0106055,-1.56165,0.00372815,0.000725336,0,-3.89757,0.0562222,-3.90152,0.0200464,0.00395149,0,3.4612,-0.102264,3.46841,-0.0366092,-0.00721553,0
0.352,-0.725513,0.0946066,-0.732416,0.0350219,0.00690294,0,-1.75555,-0.012663,-1.75459,-0.00474879,-0.000960272,0,2.42522,-0.0767722,2.43084,-0.0284545,-0.00561723,0,-1.56082,0.0111744,-1.56161,0.00405308,0.000789977,0,-3.897,0.059238,-3.9013,0.021813,0.00430028,0,3.46016,-0.107749,3.46801,-0.0398355,-0.00785128,0
0.362,-0.724556,0.099423,-0.732035,0.0379514,0.00747966,0,-1.75568,-0.0133076,-1.75464,-0.00515588,-0.00103996,0,2.42444,-0.0806806,2.43053,-0.0308394,-0.00608633,0,-1.56071,0.0117432,-1.56156,0.00438863,0.000856667,0,-3.8964,0.0622537,-3.90106,0.0236349,0.00465997,0,3.45907,-0.113235,3.46758,-0.0431626,-0.00850687,0
0.372,-0.723551,0.104239,-0.731624,0.0409652,0.00807292,0,-1.75582,-0.0139523,-1.75469,-0.00557465,-0.00112186,0,2.42363,-0.084589,2.4302,-0.0332929,-0.00656887,0,-1.56059,0.0123121,-1.56151,0.00473379,0.000925305,0,-3.89577,0.0652695,-3.9008,0.0255092,0.00503001,0,3.45793,-0.11872,3.46711,-0.0465853,-0.00918131,0
0.382,-0.722499,0.109056,-0.731181,0.044059,0.00868192,0,-1.75596,-0.014597,-1.75475,-0.00600468,-0.00120587,0,2.42278,-0.0884974,2.42984,-0.0358117,-0.00706416,0,-1.56046,0.012881,-1.56146,0.00508801,0.000995798,0,-3.89511,0.0682852,-3.90052,0.0274333,0.00540991,0,3.45673,-0.124206,3.4666,-0.0500991,-0.00987369,0
0.392,-0.721401,0.113872,-0.730707,0.047229,0.00930589,0,-1.7561,-0.0152416,-1.75481,-0.00644541,-0.00129188,0,2.42188,-0.0924058,2.42946,-0.0383925,-0.00757158,0,-1.56033,0.0134499,-1.5614,0.00545086,0.00106806,0,-3.89443,0.071301,-3.90022,0.0294048,0.00579918,0,3.45548,-0.129691,3.46606,-0.0536994,-0.0105831,0
0.402,-0.720255,0.118688,-0.730199,0.0504713,0.00994407,0,-1.75626,-0.0158863,-1.75488,-0.00689629,-0.00137978,0,2.42095,-0.0963142,2.42905,-0.0410323,-0.00809053,0,-1.5602,0.0140188,-1.56134,0.00582193,0.001142,0,-3.89371,0.0743167,-3.89991,0.0314213,0.00619735,0,3.45417,-0.135177,3.46548,-0.057382,-0.0113087,0
0.412,-0.719063,0.123505,-0.729658,0.0537824,0.0105958,0,-1.75642,-0.0165309,-1.75495,-0.00735678,-0.00146947,0,2.41999,-0.100223,2.42861,-0.043728,-0.00862044,0,-1.56006,0.0145876,-1.56127,0.00620083,0.00121755,0,-3.89296,0.0773324,-3.89957,0.0334806,0.006604,0,3.45281,-0.140662,3.46486,-0.0611428,-0.0120498,0
0.422,-0.717823,0.128321,-0.729083,0.057159,0.0112603,0,-1.75658,-0.0171756,-1.75502,-0.00782639,-0.00156086,0,2.41898,-0.104131,2.42814,-0.0464771,-0.00916075,0,-1.55991,0.0151565,-1.56121,0.00658719,0.00129463,0,-3.89218,0.0803482,-3.8992,0.0355806,0.0070187,0,3.4514,-0.146147,3.46421,-0.0649779,-0.0128054,0
0.432,-0.716537,0.133137,-0.728474,0.0605977,0.0119371,0,-1.75675,-0.0178203,-1.7551,-0.00830464,-0.00165387,0,2.41794,-0.108039,2.42765,-0.0492767,-0.00971096,0,-1.55976,0.0157254,-1.56113,0.00698065,0.00137316,0,-3.89138,0.0833639,-3.89882,0.0377193,0.00744107,0,3.44994,-0.151633,3.46351,-0.0688838,-0.0135751,0
0.442,-0.715203,0.137954,-0.727829,0.0640955,0.0126255,0,-1.75693,-0.0184649,-1.75518,-0.00879107,-0.00174841,0,2.41685,-0.111948,2.42713,-0.0521245,-0.0102706,0,-1.5596,0.0162943,-1.56105,0.00738089,0.00145308,0,-3.89054,0.0863797,-3.89842,0.0398949,0.00787072,0,3.44842,-0.157118,3.46278,-0.0728569,-0.0143579,0
0.452,-0.713822,0.14277,-0.727147,0.0676495,0.0133249,0,-1.75712,-0.0191096,-1.75527,-0.00928527,-0.00184439,0,2.41573,-0.115856,2.42657,-0.055018,-0.0108391,0,-1.55944,0.0168631,-1.56097,0.00778757,0.00153432,0,-3.88968,0.0893954,-3.89799,0.0421055,0.0083073,0,3.44685,-0.162604,3.462,-0.0768939,-0.0151534,0
0.462,-0.712395,0.147586,-0.72643,0.0712569,0.0140349,0,-1.75731,-0.0197542,-1.75537,-0.00978682,-0.00194176,0,2.41458,-0.119765,2.42599,-0.0579549,-0.0114162,0,-1.55927,0.017432,-1.56089,0.0082004,0.00161682,0,-3.88879,0.0924112,-3.89754,0.0443494,0.00875047,0,3.44522,-0.168089,3.46118,-0.0809917,-0.0159608,0
0.472,-0.71092,0.152403,-0.725675,0.0749151,0.0147548,0,-1.75751,-0.0203989,-1.75547,-0.0102953,-0.00204042,0,2.41338,-0.123673,2.42538,-0.0609332,-0.0120013,0,-1.5591,0.0180009,-1.5608,0.00861909,0.00170051,0,-3.88786,0.0954269,-3.89706,0.0466249,0.0091999,0,3.44354,-0.173575,3.46032,-0.0851473,-0.0167796,0
0.482,-0.709399,0.157219,-0.724883,0.0786216,0.0154842,0,-1.75771,-0.0210436,-1.75557,-0.0108105,-0.00214033,0,2.41214,-0.127581,2.42474,-0.0639507,-0.0125941,0,-1.55892,0.0185698,-1.5607,0.00904335,0.00178535,0,-3.88691,0.0984427,-3.89657,0.0489306,0.00965529,0,3.44181,-0.17906,3.45942,-0.0893577,-0.0176092,0
0.492,-0.707865,0.135837,-0.724055,0.0822069,0.0161892,0,-1.75792,-0.0219015,-1.75568,-0.0113427,-0.00224151,0,2.4109,-0.107401,2.42407,-0.0668573,-0.0131632,0,-1.55873,0.0203146,-1.5606,0.00947479,0.00187291,0,-3.88595,0.0864501,-3.89605,0.0511658,0.0100973,0,3.44007,-0.151465,3.45847,-0.0934072,-0.0184069,0
0.502,-0.704705,0.416318,-0.723122,0.0933922,0.0184171,0,-1.75812,-0.0203018,-1.75578,-0.0113829,-0.00233905,0,2.40817,-0.364778,2.42331,-0.076493,-0.0151372,0,-1.55861,0.00851023,-1.5605,0.0098328,0.0018876,0,-3.88405,0.247385,-3.89546,0.0579172,0.0114067,0,3.43627,-0.505025,3.4574,-0.107151,-0.0211231,0
0.512,-0.700557,0.428335,-0.722038,0.108871,0.0214812,0,-1.75833,-0.0208879,-1.75589,-0.0115663,-0.0024366,0,2.40454,-0.375307,2.42242,-0.0901989,-0.0178826,0,-1.55852,0.00875589,-1.56038,0.00987765,0.00186214,0,-3.88159,0.254526,-3.89478,0.0670336,0.0131921,0,3.43124,-0.519603,3.45613,-0.126256,-0.0248917,0
0.522,-0.696291,0.440353,-0.720798,0.124236,0.0245066,0,-1.75853,-0.0214739,-1.756,-0.0120626,-0.00253604,0,2.4008,-0.385837,2.42139,-0.103979,-0.0205917,0,-1.55844,0.00900154,-1.56028,0.00974559,0.00183966,0,-3.87905,0.261667,-3.89401,0.0759636,0.0149559,0,3.42607,-0.534181,3.45468,-0.145133,-0.0286106,0
0.532,-0.691909,0.45237,-0.719404,0.139422,0.0274952,0,-1.75875,-0.0220599,-1.75611,-0.0126135,-0.00263612,0,2.39696,-0.396366,2.42023,-0.117611,-0.0232653,0,-1.55835,0.0092472,-1.56017,0.00960584,0.00182066,0,-3.87645,0.268807,-3.89315,0.0847826,0.0166995,0,3.42075,-0.548759,3.45303,-0.163769,-0.0322823,0
0.542,-0.687409,0.464388,-0.717857,0.15443,0.0304486,0,-1.75897,-0.0226459,-1.75623,-0.013173,-0.00273662,0,2.39302,-0.406896,2.41892,-0.131075,-0.0259052,0,-1.55825,0.00949285,-1.56006,0.00948044,0.00180507,0,-3.87377,0.275948,-3.8922,0.0935034,0.018424,0,3.41529,-0.563337,3.4512,-0.182178,-0.0359091,0
0.552,-0.682791,0.476405,-0.71616,0.169268,0.0333687,0,-1.75919,-0.023232,-1.75635,-0.0137339,-0.00283752,0,2.38897,-0.417426,2.41749,-0.144376,-0.028513,0,-1.55816,0.00973851,-1.55995,0.00937181,0.0017927,0,-3.87103,0.283089,-3.89116,0.102132,0.0201302,0,3.40969,-0.577915,3.44919,-0.20037,-0.0394931,0
0.562,-0.678057,0.488422,-0.714314,0.183944,0.036257,0,-1.75942,-0.023818,-1.75648,-0.0142951,-0.00293881,0,2.38482,-0.427955,2.41591,-0.157521,-0.0310902,0,-1.55806,0.00998416,-1.55985,0.00927956,0.00178341,0,-3.86822,0.29023,-3.89004,0.110673,0.021819,0,3.40395,-0.592493,3.44699,-0.218356,-0.0430366,0
0.572,-0.673205,0.50044,-0.712321,0.198467,0.0391153,0,-1.75966,-0.024404,-1.75662,-0.0148564,-0.0030405,0,2.38057,-0.438485,2.41421,-0.170519,-0.0336385,0,-1.55796,0.0102298,-1.55974,0.00920292,0.00177702,0,-3.86533,0.297371,-3.88883,0.119131,0.0234913,0,3.39806,-0.607071,3.44461,-0.236146,-0.0465415,0
0.582,-0.668236,0.512457,-0.710181,0.212843,0.0419448,0,-1.7599,-0.0249901,-1.75676,-0.015418,-0.00314258,0,2.37622,-0.449015,2.41238,-0.183375,-0.0361592,0,-1.55786,0.0104755,-1.55964,0.0091411,0.00177339,0,-3.86238,0.304512,-3.88753,0.127509,0.025148,0,3.39204,-0.621649,3.44205,-0.253749,-0.0500096,0
0.592,-0.66315,0.524475,-0.707897,0.227081,0.0447472,0,-1.76015,-0.0255761,-1.7569,-0.0159798,-0.00324505,0,2.37176,-0.459544,2.41042,-0.196098,-0.0386537,0,-1.55776,0.0107211,-1.55953,0.00909333,0.00177237,0,-3.85936,0.311653,-3.88615,0.135812,0.0267896,0,3.38587,-0.636227,3.43931,-0.271176,-0.0534429,0
0.602,-0.657947,0.536492,-0.705471,0.241187,0.0475237,0,-1.7604,-0.0261621,-1.75706,-0.0165419,-0.00334791,0,2.3672,-0.470074,2.40833,-0.208694,-0.0411232,0,-1.55765,0.0109668,-1.55943,0.00905888,0.00177383,0,-3.85627,0.318794,-3.88468,0.144043,0.0284171,0,3.37955,-0.650805,3.4364,-0.288434,-0.056843,0
0.612,-0.652626,0.548509,-0.702902,0.255168,0.0502756,0,-1.76066,-0.0267482,-1.75721,-0.0171044,-0.00345115,0,2.36254,-0.480604,2.40611,-0.221169,-0.0435691,0,-1.55754,0.0112124,-1.55932,0.00903708,0.00177765,0,-3.85311,0.325935,-3.88314,0.152207,0.0300311,0,3.3731,-0.665383,3.43331,-0.305532,-0.0602115,0
0.622,-0.647188,0.560527,-0.700422,0.24313,0.0532335,0,-1.76093,-0.0273342,-1.75739,-0.0180212,-0.00353735,0,2.35778,-0.491133,2.40395,-0.211598,-0.0461777,0,-1.55743,0.0114581,-1.55924,0.00761338,0.0018086,0,-3.84987,0.333076,-3.88166,0.144317,0.0317887,0,3.3665,-0.679961,3.43035,-0.290618,-0.0638425,0
0.632,-0.641529,0.660738,-0.697595,0.284043,0.0560654,0,-1.76121,-0.0395888,-1.75753,-0.0166834,-0.00368057,0,2.35283,-0.572747,2.40152,-0.245997,-0.0486973,0,-1.55731,0.0215695,-1.55912,0.0100769,0.00180945,0,-3.84651,0.395636,-3.87994,0.169835,0.0334354,0,3.35965,-0.794882,3.42693,-0.341279,-0.0672833,0
0.642,-0.637243,0.276697,-0.694649,0.291507,0.0574067,0,-1.76131,0.0122262,-1.7577,-0.0182186,-0.00360669,0,2.34897,-0.264055,2.39897,-0.254119,-0.0499947,0,-1.55735,-0.0224897,-1.55902,0.00827483,0.00167203,0,-3.84401,0.153903,-3.87818,0.173091,0.0341718,0,3.35434,-0.358844,3.42338,-0.350369,-0.0690387,0
0.652,-0.634502,0.282448,-0.691701,0.290709,0.0571988,0,-1.76118,0.0124804,-1.75787,-0.0176781,-0.00331439,0,2.34636,-0.269543,2.39639,-0.254907,-0.0500332,0,-1.55757,-0.0229571,-1.55894,0.00631352,0.00137518,0,-3.84248,0.157102,-3.87643,0.17176,0.0339449,0,3.35079,-0.366302,3.41982,-0.350389,-0.0690348,0
0.662,-0.631707,0.287978,-0.68876,0.289992,0.0570528,0,-1.76106,0.0127247,-1.75803,-0.0163672,-0.00303098,0,2.34369,-0.274821,2.39381,-0.255408,-0.050118,0,-1.5578,-0.0234066,-1.55889,0.00480727,0.00109012,0,-3.84093,0.160178,-3.87469,0.170795,0.0337588,0,3.34716,-0.373474,3.41626,-0.350712,-0.069099,0
0.672,-0.62887,0.291663,-0.685824,0.289487,0.0569536,0,-1.76094,0.0128875,-1.75818,-0.0149828,-0.00275962,0,2.34098,-0.278337,2.39122,-0.256012,-0.0502363,0,-1.55803,-0.0237061,-1.55884,0.00341344,0.000815947,0,-3.83935,0.162228,-3.87295,0.170008,0.0336038,0,3.34348,-0.378253,3.41269,-0.351281,-0.0692113,0
0.682,-0.626012,0.29329,-0.682892,0.289108,0.0568797,0,-1.76081,0.0129594,-1.75831,-0.0136485,-0.00250097,0,2.33825,-0.27989,2.38862,-0.256679,-0.0503681,0,-1.55826,-0.0238384,-1.55881,0.00208396,0.000553566,0,-3.83776,0.163132,-3.87123,0.169317,0.0334676,0,3.33978,-0.380363,3.40912,-0.351956,-0.0693443,0
0.692,-0.623153,0.292859,-0.679964,0.288754,0.0568105,0,-1.76068,0.0129404,-1.75843,-0.0123844,-0.0022552,0,2.33553,-0.279479,2.38602,-0.257324,-0.0504945,0,-1.55849,-0.0238034,-1.5588,0.000816332,0.000304021,0,-3.83617,0.162893,-3.86951,0.168662,0.0333388,0,3.33607,-0.379804,3.40554,-0.352605,-0.0694722,0
